game_id,genre_id
9508,31
19918,4
19918,14
480,9
480,31
125,12
125,15
1684,33
25358,5
25358,12
25358,31
9669,12
5146,2
5146,9
5146,31
133890,33
4170,12
4170,16
1227,12
1227,16
1227,31
6453,9
6453,31
75546,14
536,5
536,25
9894,10
9894,33
1939,5
1939,12
5519,5
5519,15
11759,25
11759,31
20010,4
2720,31
22510,4
22510,8
22510,10
124701,15
124701,16
124701,35
1286,5
1286,8
1286,9
1286,31
2957,8
2957,31
1108,5
1108,8
1108,31
2177,8
2177,10
2177,25
2177,31
4959,8
2359,11
2359,12
2359,15
2359,16
1653,25
1653,33
4630,15
4630,16
4630,35
1481,5
223,13
1448,12
1448,15
1448,16
3140,12
305296,5
305296,12
305296,31
305296,32
483,31
2842,10
99,10
99,13
1141,8
1141,12
1141,25
1141,31
6990,12
1215,12
90990,5
90990,33
1842,5
1842,13
1842,15
1842,24
1028,9
1028,31
12143,9
12143,31
5,12
7357,12
7357,31
1926,2
1926,31
14751,5
14751,13
1360,5
1105,5
1105,8
1105,31
2167,2
2167,31
41,5
41,12
41,31
2787,31
5642,4
20286,12
20286,24
20286,35
44965,4
2135,5
2135,25
2135,31
1430,2
1430,9
1430,13
1430,31
1430,34
2678,7
11212,12
11212,31
3726,8
3726,31
7841,12
7841,31
11179,4
11179,32
11179,33
3856,8
3856,31
5348,8
43,5
43,9
43,12
2140,8
2140,9
2140,31
4755,4
4755,25
4755,31
2683,5
20193,31
20193,32
2182,10
2182,13
2182,14
37094,8
37094,9
37094,31
20478,25
20478,31
482,9
482,31
5974,25
5974,31
11714,5
11714,32
11714,33
224522,5
522,12
522,31
1426,2
1426,9
1426,31
1426,34
1204,9
1204,12
37,5
37,9
1463,5
1463,24
452,8
452,9
452,31
3750,5
3750,31
499,25
499,31
37066,5
37066,11
37066,12
37066,13
37066,15
37066,31
37066,33
317317,12
317317,25
317317,31
1280,12
1280,16
11292,12
11292,31
6883,12
6883,31
136981,8
136981,9
136981,15
136981,31
136981,32
334243,13
334243,14
19000,2
19000,31
1111,5
1111,8
1111,31
16973,13
16973,15
136000,31
1963,8
1963,31
8973,13
8973,14
8973,15
115830,13
115830,32
74701,31
28552,5
28552,31
1601,10
1601,13
5378,31
7333,5
8948,31
8948,32
15861,13
15861,15
15861,16
15861,24
15861,31
15861,32
26401,5
26401,31
119391,12
119391,31
200903,8
200903,12
200903,31
200903,32
8684,13
8684,31
6285,25
6285,31
2031,5
2031,31
1833,5
1833,12
1833,25
152259,8
152259,9
152259,31
152259,32
2587,14
329132,25
329132,31
142415,9
142415,12
142415,31
279641,8
279641,9
279641,31
279641,32
7029,25
7029,31
89594,8
89594,12
89594,15
89594,16
89594,31
89594,32
21574,15
21574,26
21574,35
8410,12
8410,24
252476,8
252476,31
119234,5
119234,33
3087,2
3087,9
3087,31
3087,32
78511,10
78511,13
78511,14
165351,12
165351,13
165351,15
165351,25
165351,31
165351,32
9418,8
9418,9
9418,15
9418,31
9418,32
139346,10
235846,12
235846,32
16607,15
16607,16
16607,24
16607,32
305159,5
305159,12
305159,31
1004,4
1004,5
1004,25
21604,9
21604,31
21604,32
14725,12
14725,31
4229,8
4229,25
19965,5
19965,8
19965,9
19965,31
5552,8
5552,9
5552,31
5552,32
115846,12
115846,25
115846,31
115846,32
16748,8
4534,5
4534,8
15430,4
1291,25
1291,31
573,25
573,31
16741,12
27413,2
27413,31
27413,32
5560,8
5560,33
134826,9
134826,13
134826,15
134826,32
7894,25
7894,31
252826,8
252826,31
5845,25
5845,31
221285,2
221285,9
221285,34
221286,2
